id,name,value,timestamp,createdTimestamp,workstationCode,workstationId,workstationComponent,nameId,rawName
54b5796a1779c6a98de1593d,emergencystop,ARMED,2024-07-22T18:17:15.252000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Device_NL250007,19b5c89d3e7ea59d,estop
08fcab5332b049d5560808d2,availability,AVAILABLE,2024-07-12T12:26:10.015000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Device_NL250007,0ce68440b1ba77e0,avail
6de58edae09ff99f3a2520c4,unavailable,,2024-07-12T12:26:10.015000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_2,68cc04dceb14c3f7,logic2
d360cd07395630d40d15bac2,unavailable,,2024-07-12T12:26:10.015000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_3,946e7e7d7dd54c43,logic3
33364fffd5df1df1e439bbf8,unavailable,,2024-07-12T12:26:10.015000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_4,c31a7c48a80d9c0a,logic4
6f853084a10b4c07e0da0435,coolant,OFF,2024-07-12T12:26:10.015000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Coolant_Coolant,77ef3df1f1d1ec5a,coolant
68ebebb9e538571047de81af,spindlespeed_actual,0,2024-07-22T18:54:45.238000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
af6149ddf7e6085167677d16,spindlespeed_override,100,2024-07-12T12:26:10.015000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1aec3521d71f4d84,spindleoverride5
d9305380f69a1217a7a28544,load,0,2024-07-22T18:51:17.958000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,448df05b670df6cc,C5load
585d89c5c3aef161b2332153,spindlerotating,OFF,2024-07-22T18:54:45.238000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,e44c70e12bf4b76c,spindlerotating5
babac763d74640dd184a5f96,rotarymode,SPINDLE,2024-07-12T12:26:10.015000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,12c8ead3990d30a5,C5mode
cb476a50329742a5b66c1c17,position,348.20606,2024-07-22T18:52:18.907000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,58c729fa4d75f875,Xact
69b183871074ce61a364d654,load,0,2024-07-22T19:06:54.444000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
74e26c4f1c020a8df105c9b1,position,0,2024-07-12T12:26:10.015000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_B,dad80c1bd13a708e,Bact
bab729542e0bd1d233b5bbbb,position,284.38602,2024-07-22T18:52:01.078000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,45947d74baa08a21,Zact
7e6cda455902933ca4d64cd0,load,0,2024-07-22T19:06:54.444000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
0011ee5fb726532fb09c9c3a,powerstate,ON,2024-07-12T12:26:10.015000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Controller_Controller,9d315bfbe451da62,power_state_
01e77d1d24c2870f8c868914,pathfeedrate,0,2024-07-22T18:52:03.172000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,48213e23c3d73f19,path_feedrate1
d596440f88a1efd78525e049,dryrun,OFF,2024-07-12T12:26:10.015000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,e4bb1f1971682da4,dryrun1
8251a8c8a0ee21a50e9970e0,cutting,OFF,2024-07-22T18:52:03.172000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,b82afe8f08720c4f,cutting1
5ea92ec8385a183aa70e6edb,operationmode,EDIT,2024-07-22T19:06:27.078000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,6db5a2930ca693a7,operationmode1
1f35feaba565f5fe592484de,jogoverride,60,2024-07-22T12:46:53.619000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,c8caa72c982ce7c8,jogoverride1
1a251acbdd57c1f16bed91f5,rapidoverride,25,2024-07-22T16:36:51.715000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,bdcd4cdab484d865,rapidoverride1
21a0f5a441e9c05bc913d847,reset,OFF,2024-07-22T18:25:40.130000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,b42995db9c79de4d,reset1
f824037fce79c03f08e5ef78,partcount,1346,2024-07-22T18:51:43.810000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,4d669dc975dd1a70,part_count1
309312c384c741b982e13c1e,activeaxes,X Z B,2024-07-12T12:26:10.015000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,126b61c779e70da0,axes1
ace72d37802ecb3f36b8556e,controllermode,MANUAL_DATA_INPUT,2024-07-22T19:06:27.078000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,1539714da64c9cb9,mode1
2ecaaca226bbe9e29d48dcdf,execution,READY,2024-07-22T18:51:46.045000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,9c62b92545ab0e8d,execution1
ab1f956ccdf9e1188ca67129,program,6245,2024-07-20T02:20:20.652000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,1e95f841fd3fb7bf,program1
125f9ff4f3d428c95b86b715,line,1,2024-07-22T18:51:46.045000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,4afc7794bf91cfe9,line1
a171d0f667163e4f4d82e2bf,programcomment,6245-070-A,2024-07-22T18:51:46.045000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,d76a1aed3b9e7557,block1
bd4dc57676032dfb5bacc738,gcode.program,start,2024-07-22T18:51:46.045000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,701c6817e34e2dab,O6245(6245-070-A)
5cf35d57000affecd9417a22,gcode.programname,O6245(6245-070-A),2024-07-22T18:51:46.045000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,a3e2edd50eecf21c,O6245(6245-070-A)
f6aea56223b2616d981ecd3c,toolnumber,1010,2024-07-22T18:48:40.042000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,96906c72a3ad1e3b,toolnumber1
487d6c232e5067d09294f274,optionalstop,OFF,2024-07-22T17:38:03.195000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,f3fd01059f5f1af2,optionalstop1
4be370cef8eca1896ec01fd1,normal,,2024-07-19T12:23:11.933000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,57fd28861c75097f,logic1
3089a955b6c265e3076cc9de,warning,FIN WAIT                                0080,2024-07-22T19:06:55.522000+00:00,2024-07-23T01:04:50.151292+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Path_Path_1,88e2f47bdadc5e50,motion1
52e4700e6c92459182401ea7,workstation.ping,REACHABLE,2024-07-23T01:04:50.317378+00:00,2024-07-23T01:04:50.317352+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,,cabaae527e26d981,CONNECTED
af53d6f1507329931fbc0549,spindlespeed_actual,14,2024-07-22T16:51:40.575000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
442a24abba68c53a1a617416,spindlespeed_actual,19,2024-07-22T16:51:41.653000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
8c35483c131c0f57d8385ad1,spindlespeed_actual,21,2024-07-22T16:51:42.778000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
38e91866d52278201d1e3804,spindlespeed_actual,23,2024-07-22T16:51:43.856000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
ef82bf386cabdd907fbf97a1,spindlespeed_actual,26,2024-07-22T16:51:44.918000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
510cfc32b3421e2a468e88af,spindlespeed_actual,25,2024-07-22T16:51:45.965000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
4ca50cccb57c98ea5283d1c1,spindlespeed_actual,27,2024-07-22T16:51:47.075000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
9f110d785193bc9f63b2477b,spindlespeed_actual,25,2024-07-22T16:51:48.215000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
8ca94ba2726050ee735717bc,spindlespeed_actual,21,2024-07-22T16:51:49.317000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
1613ae84f59cafff397546d2,spindlespeed_actual,17,2024-07-22T16:51:50.379000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
b5bd9fe6df8f178cc8194f59,spindlespeed_actual,13,2024-07-22T16:51:51.442000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
b3749c1c9fc0018f427f7bf2,spindlespeed_actual,9,2024-07-22T16:51:52.515000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
806acb276d8ba54ac4e44678,spindlespeed_actual,5,2024-07-22T16:51:53.593000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
fadbc779d91bc8680cedef01,spindlespeed_actual,6,2024-07-22T16:51:54.671000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
52a72bd163243fe1c3ba5de4,spindlespeed_actual,17,2024-07-22T16:51:55.734000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
a65e465a0722d3a18a633553,spindlespeed_actual,20,2024-07-22T16:51:56.812000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
12658fb49d2be291d30e0684,spindlespeed_actual,13,2024-07-22T16:51:57.890000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
02ed38a7fc59dd330aca46e8,spindlespeed_actual,7,2024-07-22T16:51:58.952000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
7b396a8426ff064f9ef00786,spindlespeed_actual,3,2024-07-22T16:52:00.015000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
63bb16337f221c24f0fa33a6,spindlespeed_actual,0,2024-07-22T16:52:01.093000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
baea0541b9646d319c4c96e6,spindlerotating,ON,2024-07-22T16:51:40.575000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,e44c70e12bf4b76c,spindlerotating5
f8aacb7fa1f01d6e0f2db676,spindlerotating,OFF,2024-07-22T16:52:01.093000+00:00,2024-07-23T01:04:55.381319+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,e44c70e12bf4b76c,spindlerotating5
5835e2a9f8f7231d09695482,spindlespeed_actual,1,2024-07-22T16:52:52.753000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
bfb3866d5bb157fc35ac1c64,spindlespeed_actual,2,2024-07-22T16:52:53.816000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
df7e447ddf6582f07d2e095b,spindlespeed_actual,0,2024-07-22T16:52:55.973000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
b01348446629fc267e52c83d,spindlespeed_actual,4,2024-07-22T16:53:00.395000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
f1dbee0442434913b18326ca,spindlespeed_actual,11,2024-07-22T16:53:01.458000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
187a562fd702e6d45c861af9,spindlespeed_actual,13,2024-07-22T16:53:02.536000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
8e7be06de1a3eb9b5f1e1eb9,spindlespeed_actual,15,2024-07-22T16:53:03.599000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
cceb7881fed4bf2c10886c63,spindlespeed_actual,13,2024-07-22T16:53:04.665000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
7b93ccf2f503828778f22e51,spindlespeed_actual,11,2024-07-22T16:53:05.727000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
df1da9727b26e749d5736fa4,spindlespeed_actual,1,2024-07-22T16:53:06.823000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
26859e2df8bbb8fdb662d753,spindlespeed_actual,0,2024-07-22T16:53:07.917000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
463ea27a5f3c994bce457e6f,spindlespeed_actual,7,2024-07-22T16:53:10.057000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
3e82ceb3800f2604c2804e99,spindlespeed_actual,14,2024-07-22T16:53:11.137000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
c3ab605b87a7d8fc4129ccf6,spindlespeed_actual,10,2024-07-22T16:53:12.262000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
aec3f54854e86b5f26f33d58,spindlespeed_actual,6,2024-07-22T16:53:13.340000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
a6a47e98b885371e9a610335,spindlespeed_actual,2,2024-07-22T16:53:14.418000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
acf813e06556303d412e19a0,spindlespeed_actual,0,2024-07-22T16:53:15.481000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
e389841aef15ab5e8954fff9,spindlerotating,ON,2024-07-22T16:52:52.753000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,e44c70e12bf4b76c,spindlerotating5
2c87ab34a295dc6a4f57b78d,spindlerotating,OFF,2024-07-22T16:52:55.973000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,e44c70e12bf4b76c,spindlerotating5
074a63627bdf21395b178e0a,spindlerotating,ON,2024-07-22T16:53:00.395000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,e44c70e12bf4b76c,spindlerotating5
2389d6854ef96733f87c980a,spindlerotating,OFF,2024-07-22T16:53:07.917000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,e44c70e12bf4b76c,spindlerotating5
ddfbda9f5058a44591ae7e16,spindlerotating,ON,2024-07-22T16:53:10.057000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,e44c70e12bf4b76c,spindlerotating5
81f1a024850781cdc20d70a9,spindlerotating,OFF,2024-07-22T16:53:15.481000+00:00,2024-07-23T01:04:56.437752+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,e44c70e12bf4b76c,spindlerotating5
01e4c63d5411ff91146012fa,spindlespeed_actual,3,2024-07-22T16:54:29.955000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
78bc575eb25a2cfa317ce3a0,spindlespeed_actual,0,2024-07-22T16:54:32.127000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,1e70e74173ff157b,C5speed
572d413c2eda811fd1d6bf53,spindlerotating,ON,2024-07-22T16:54:29.955000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,e44c70e12bf4b76c,spindlerotating5
d4ee31aa854c56c434dbb309,spindlerotating,OFF,2024-07-22T16:54:32.127000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Rotary_C5,e44c70e12bf4b76c,spindlerotating5
69dd5303b1854e911f82c6f2,position,302.25238,2024-07-22T16:54:43.018000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,58c729fa4d75f875,Xact
fc31e3b8d9df757e1bf52218,position,348.21622,2024-07-22T16:54:44.065000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,58c729fa4d75f875,Xact
15cfd68a5a4716682f89d5f8,position,320.27622,2024-07-22T16:54:54.082000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,58c729fa4d75f875,Xact
195fed60e3503c2b918638d6,position,296.14622,2024-07-22T16:54:55.160000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,58c729fa4d75f875,Xact
c79476d40117fc4e5a04620c,position,288.01822,2024-07-22T16:54:56.223000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,58c729fa4d75f875,Xact
080a8a9e08cce81aba1e854d,load,40,2024-07-22T16:54:41.861000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
688c811990e244c0698bc5d0,load,32,2024-07-22T16:54:43.018000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
7d46ed7ca47b48597d3fc34e,load,31,2024-07-22T16:54:46.237000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
6adc34aee3250ce3ff184200,load,27,2024-07-22T16:54:53.035000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
f131ea7af79525b5fe6db305,load,23,2024-07-22T16:54:54.082000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
20de1d84898443677e106ac4,load,25,2024-07-22T16:54:55.160000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
a2017c0d2a234fefe6b6ac82,load,26,2024-07-22T16:54:56.223000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
380f5b26bea5ec3930bf1c93,position,312.19902,2024-07-22T16:54:44.065000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,45947d74baa08a21,Zact
e0e32629f3df4d114a09cae6,position,324.0532,2024-07-22T16:54:45.158000+00:00,2024-07-23T01:04:57.531552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,45947d74baa08a21,Zact
